sample	contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
T2T17	unassigned-0000344	111438	unassigned	chr21	13732	13732	1	satellite
T2T17	unassigned-0000572	82543	unassigned	chr21	57727	57727	1	satellite
T2T17	unassigned-0000559	136475	unassigned	chr21	28554	28554	1	satellite
T2T17	unassigned-0000573	78494	unassigned	chr21	40365	40365	1	satellite
T2T17	unassigned-0000346	139055	unassigned	chr15	94702	94702	1	satellite
T2T17	unassigned-0000347	72473	unassigned	chr21	70673	70673	1	satellite
T2T17	unassigned-0000360	219729	unassigned	chr21	46412	46412	1	satellite
T2T17	unassigned-0000361	127414	unassigned	chr21	213725	141247	0.660882	satellite
T2T17	unassigned-0000362	68032	unassigned	chr21	13945	13945	1	satellite
T2T17	unassigned-0000349	3220297	unassigned	chr14	12137522	2005803	0.165256	non_satellite
T2T17	unassigned-0000610	150261	unassigned	chr3	150218	0	0	non_satellite
T2T17	unassigned-0000577	56095	unassigned	chr21	10172	10172	1	satellite
T2T17	unassigned-0000365	138771	unassigned	chr21	70061	70061	1	satellite
T2T17	unassigned-0000151	166705	unassigned	chr21	108549	108549	1	satellite
T2T17	unassigned-0000152	122786	unassigned	chr21	123085	0	0	non_satellite
T2T17	unassigned-0000593	131807	unassigned	chr21	16214	16214	1	satellite
T2T17	unassigned-0000366	81054	unassigned	chr15	81584	81584	1	satellite
T2T17	unassigned-0000139	136881	unassigned	chr13	66143	66143	1	satellite
T2T17	unassigned-0000614	84907	unassigned	chr6	84900	0	0	non_satellite
T2T17	unassigned-0000594	166397	unassigned	chr21	84553	84553	1	satellite
T2T17	unassigned-0000368	79768	unassigned	chr13	75315	75315	1	satellite
T2T17	unassigned-0000155	120006	unassigned	chr13	103936	103936	1	satellite
T2T17	unassigned-0000403	77534	unassigned	chr15	77974	77974	1	satellite
T2T17	unassigned-0000383	134009	unassigned	chr14	397953	132651	0.333333	non_satellite
T2T17	unassigned-0000384	119643	unassigned	chr22	41359	41359	1	satellite
T2T17	unassigned-0000170	35621	unassigned	chr13	35460	35460	1	satellite
T2T17	unassigned-0000618	90187	unassigned	chr13	94740	94740	1	satellite
T2T17	unassigned-0000385	88356	unassigned	chr21	44474	44474	1	satellite
T2T17	unassigned-0000405	296844	unassigned	chr21	16214	16214	1	satellite
T2T17	unassigned-0000158	61223	unassigned	chr14	112770	56385	0.5	satellite
T2T17	unassigned-0000171	222942	unassigned	chr11	222886	0	0	non_satellite
T2T17	unassigned-0000407	116600	unassigned	chr15	160424	120859	0.753372	satellite
T2T17	unassigned-0000420	90221	unassigned	chr14	268194	89398	0.333333	non_satellite
T2T17	unassigned-0000173	67705	unassigned	chr11	67700	0	0	non_satellite
T2T17	unassigned-0000174	88114	unassigned	chr6	88120	0	0	non_satellite
T2T17	unassigned-0000408	54221	unassigned	chr21	10172	10172	1	satellite
T2T17	unassigned-0000388	79058	unassigned	chr13	92016	92016	1	satellite
T2T17	unassigned-0000176	98964	unassigned	chr6	98962	0	0	non_satellite
T2T17	unassigned-0000423	144374	unassigned	chr21	86903	86903	1	satellite
T2T17	unassigned-0000178	70092	unassigned	chr6	70062	0	0	non_satellite
T2T17	unassigned-0000191	126304	unassigned	chr21	24593	24593	1	satellite
T2T17	unassigned-0000440	114681	unassigned	chr21	26371	26371	1	satellite
T2T17	unassigned-0000442	171120	unassigned	chr13	161300	161300	1	satellite
T2T17	unassigned-0000197	46338	unassigned	chr13	46269	46269	1	satellite
T2T17	unassigned-0000198	80320	unassigned	chr21	75697	75697	1	satellite
T2T17	unassigned-0000462	112404	unassigned	chr22	108618	108618	1	satellite
T2T17	unassigned-0000236	99956	unassigned	chr15	56246	56246	1	satellite
T2T17	unassigned-0000250	88717	unassigned	chr21	86755	86755	1	satellite
T2T17	unassigned-0000238	111076	unassigned	chr13	112304	112304	1	satellite
T2T17	unassigned-0000239	127265	unassigned	chr15	129782	129782	1	satellite
T2T17	unassigned-0000466	100998	unassigned	chr13	91538	91538	1	satellite
T2T17	unassigned-0000270	73266	unassigned	chr22	122592	61296	0.5	satellite
T2T17	haplotype1-0000028	306953	haplotype1	chr1	17340	17340	1	satellite
T2T17	unassigned-0000505	61095	unassigned	chr13	61016	61016	1	satellite
T2T17	unassigned-0000271	146529	unassigned	chr15	142467	142467	1	satellite
T2T17	unassigned-0000272	72251	unassigned	chr21	71419	71419	1	satellite
T2T17	unassigned-0000273	123069	unassigned	chr15	77089	77089	1	satellite
T2T17	unassigned-0000274	155469	unassigned	chr15	82510	82510	1	satellite
T2T17	haplotype1-0000047	168920	haplotype1	chr4	130890	130890	1	satellite
T2T17	unassigned-0000276	219834	unassigned	chr15	76361	76361	1	satellite
T2T17	unassigned-0000311	167220	unassigned	chr21	54108	54108	1	satellite
T2T17	unassigned-0000278	60678	unassigned	chr13	62028	62028	1	satellite
T2T17	unassigned-0000312	219821	unassigned	chr15	76361	76361	1	satellite
T2T17	unassigned-0000293	124933	unassigned	chr21	33079	33079	1	satellite
T2T17	unassigned-0000527	74908	unassigned	chr15	69144	69144	1	satellite
T2T17	unassigned-0000313	203671	unassigned	chr15	141460	141460	1	satellite
T2T17	unassigned-0000541	149372	unassigned	chr21	26956	26956	1	satellite
T2T17	unassigned-0000314	67478	unassigned	chr15	68701	68701	1	satellite
T2T17	unassigned-0000315	169916	unassigned	chr22	333814	166907	0.5	satellite
T2T17	unassigned-0000542	205215	unassigned	chr21	53667	53667	1	satellite
T2T17	haplotype2-0000085	78781	haplotype2	chr1	78761	0	0	non_satellite
T2T17	unassigned-0000529	2728269	unassigned	chr15	6618798	1684681	0.25453	non_satellite
T2T17	unassigned-0000316	3524951	unassigned	chr21	14063057	2162468	0.153769	non_satellite
T2T17	unassigned-0000103	126609	unassigned	chr21	26889	26889	1	satellite
T2T17	unassigned-0000297	98172	unassigned	chr15	77770	77770	1	satellite
T2T17	unassigned-0000317	95944	unassigned	chr15	74985	74985	1	satellite
T2T17	unassigned-0000104	255013	unassigned	chr5	257938	0	0	non_satellite
T2T17	unassigned-0000331	96450	unassigned	chr22	31426	31426	1	satellite
T2T17	unassigned-0000318	79454	unassigned	chr21	36832	36832	1	satellite
T2T17	unassigned-0000105	95082	unassigned	chr2	94970	0	0	non_satellite
T2T17	unassigned-0000108	76186	unassigned	chr21	26889	26889	1	satellite
T2T17	unassigned-0000563	103887	unassigned	chr22	95796	95796	1	satellite
T2T17	unassigned-0000122	120893	unassigned	chr21	13451	13451	1	satellite
T2T17	unassigned-0000565	66944	unassigned	chr7	66257	0	0	non_satellite
T2T17	unassigned-0000566	62865	unassigned	chr7	62833	0	0	non_satellite
T2T17	unassigned-0000567	113065	unassigned	chr7	113050	0	0	non_satellite
T2T17	unassigned-0000354	208563	unassigned	chr21	22175	22175	1	satellite
T2T17	unassigned-0000140	243224	unassigned	chr14	1842798	270403	0.146735	non_satellite
T2T17	unassigned-0000569	167672	unassigned	chr22	180778	180778	1	satellite
T2T17	unassigned-0000582	79493	unassigned	chr15	79397	79397	1	satellite
T2T17	unassigned-0000141	4184492	unassigned	chr22	36772080	2690441	0.0731653	non_satellite
T2T17	unassigned-0000142	162105	unassigned	chr2	162168	0	0	non_satellite
T2T17	unassigned-0000356	214697	unassigned	chr15	81095	81095	1	satellite
T2T17	unassigned-0000603	150008	unassigned	chr13	152206	152206	1	satellite
T2T17	unassigned-0000143	80449	unassigned	chr13	75965	75965	1	satellite
T2T17	unassigned-0000585	60229	unassigned	chr3	60232	0	0	non_satellite
T2T17	unassigned-0000586	35517	unassigned	chr3	35522	0	0	non_satellite
T2T17	unassigned-0000359	89946	unassigned	chr21	21079	21079	1	satellite
T2T17	unassigned-0000587	72882	unassigned	chr3	72852	0	0	non_satellite
T2T17	unassigned-0000146	113550	unassigned	chr21	42283	42283	1	satellite
T2T17	unassigned-0000148	140364	unassigned	chr21	43603	43603	1	satellite
T2T17	unassigned-0000161	95483	unassigned	chr13	190388	95194	0.5	satellite
T2T17	unassigned-0000162	173807	unassigned	chr21	76810	76810	1	satellite
T2T17	unassigned-0000149	132052	unassigned	chr17	132073	0	0	non_satellite
T2T17	unassigned-0000163	166421	unassigned	chr12	166304	0	0	non_satellite
T2T17	unassigned-0000411	139236	unassigned	chr21	16214	16214	1	satellite
T2T17	unassigned-0000378	43436	unassigned	chr15	43437	43437	1	satellite
T2T17	unassigned-0000165	197346	unassigned	chr11	197299	0	0	non_satellite
T2T17	unassigned-0000167	63695	unassigned	chr5	63689	0	0	non_satellite
T2T17	unassigned-0000200	129111	unassigned	chr16	123830	0	0	non_satellite
T2T17	unassigned-0000180	103664	unassigned	chr15	66906	66906	1	satellite
T2T17	unassigned-0000415	94386	unassigned	chr21	12583	12583	1	satellite
T2T17	unassigned-0000181	128230	unassigned	chr15	52019	52019	1	satellite
T2T17	unassigned-0000201	115977	unassigned	chr22	141570	141570	1	satellite
T2T17	unassigned-0000182	78369	unassigned	chr15	76471	76471	1	satellite
T2T17	unassigned-0000202	94703	unassigned	chr13	89228	89228	1	satellite
T2T17	unassigned-0000183	207000	unassigned	chr15	51187	51187	1	satellite
T2T17	unassigned-0000399	43306	unassigned	chr13	42531	42531	1	satellite
T2T17	unassigned-0000186	102792	unassigned	chr15	51858	51858	1	satellite
T2T17	unassigned-0000220	105562	unassigned	chr22	140312	109142	0.777852	satellite
T2T17	unassigned-0000221	78627	unassigned	chr22	40671	40671	1	satellite
T2T17	unassigned-0000188	146855	unassigned	chr15	76500	76500	1	satellite
T2T17	unassigned-0000223	137735	unassigned	chr19	137684	0	0	non_satellite
T2T17	unassigned-0000224	64834	unassigned	chr21	23012	23012	1	satellite
T2T17	unassigned-0000225	206686	unassigned	chr14	309422	208940	0.675259	satellite
T2T17	unassigned-0000453	113674	unassigned	chr13	108969	108969	1	satellite
T2T17	unassigned-0000227	77590	unassigned	chr21	55068	55068	1	satellite
T2T17	unassigned-0000240	169513	unassigned	chr15	127161	127161	1	satellite
T2T17	unassigned-0000229	76900	unassigned	chr13	77387	77387	1	satellite
T2T17	unassigned-0000458	66556	unassigned	chr15	22999	22999	1	satellite
T2T17	unassigned-0000246	147864	unassigned	chr3	147848	0	0	non_satellite
T2T17	haplotype1-0000030	191774	haplotype1	chr1	10591	10591	1	satellite
T2T17	unassigned-0000473	288297	unassigned	chr13	82239	82239	1	satellite
T2T17	haplotype1-0000018	2267893	haplotype1	chr7	734588	734588	1	satellite
T2T17	unassigned-0000477	83792	unassigned	chr13	83714	83714	1	satellite
T2T17	unassigned-0000263	71249	unassigned	chr13	75799	75799	1	satellite
T2T17	unassigned-0000479	86338	unassigned	chr17	55596	0	0	non_satellite
T2T17	haplotype1-0000036	119583	haplotype1	chr10	119588	0	0	non_satellite
T2T17	unassigned-0000513	71859	unassigned	chr21	24723	24723	1	satellite
T2T17	haplotype1-0000037	61439	haplotype1	chr1	36206	36206	1	satellite
T2T17	unassigned-0000280	88741	unassigned	chr21	133702	133702	1	satellite
T2T17	unassigned-0000267	36579	unassigned	chr13	36498	36498	1	satellite
T2T17	haplotype1-0000038	418591	haplotype1	chr1	165810	165810	1	satellite
T2T17	haplotype1-0000051	178741	haplotype1	chr11	178699	0	0	non_satellite
T2T17	unassigned-0000268	131094	unassigned	chr15	87139	87139	1	satellite
T2T17	haplotype1-0000039	401035	haplotype1	chr1	149727	149727	1	satellite
T2T17	unassigned-0000302	348197	unassigned	chr21	27640	27640	1	satellite
T2T17	unassigned-0000269	160698	unassigned	chr15	76499	76499	1	satellite
T2T17	unassigned-0000303	113247	unassigned	chr21	21122	21122	1	satellite
T2T17	unassigned-0000283	2478991	unassigned	chr15	12914811	1713988	0.132715	non_satellite
T2T17	unassigned-0000530	3818766	unassigned	chr22	17055103	3307990	0.193959	non_satellite
T2T17	unassigned-0000531	229910	unassigned	chr15	353481	262680	0.743123	satellite
T2T17	unassigned-0000284	185214	unassigned	chr22	164585	164585	1	satellite
T2T17	unassigned-0000518	70404	unassigned	chr13	70322	70322	1	satellite
T2T17	unassigned-0000305	65951	unassigned	chr15	64772	64772	1	satellite
T2T17	unassigned-0000532	215355	unassigned	chr21	153596	153596	1	satellite
T2T17	unassigned-0000519	66319	unassigned	chr13	66236	66236	1	satellite
T2T17	unassigned-0000285	61566	unassigned	chr13	63016	63016	1	satellite
T2T17	unassigned-0000306	64439	unassigned	chr21	17004	17004	1	satellite
T2T17	haplotype1-0000057	360240	haplotype1	chr1	33347	33347	1	satellite
T2T17	unassigned-0000320	90537	unassigned	chr21	14061	14061	1	satellite
T2T17	haplotype1-0000058	373347	haplotype1	chr1	65209	65209	1	satellite
T2T17	unassigned-0000321	198854	unassigned	chr21	25159	25159	1	satellite
T2T17	haplotype2-0000091	240969	haplotype2	chr10	240997	0	0	non_satellite
T2T17	unassigned-0000309	125404	unassigned	chr13	127817	127817	1	satellite
T2T17	unassigned-0000323	77839	unassigned	chr20	146506	73253	0.5	satellite
T2T17	unassigned-0000324	98294	unassigned	chr15	66546	66546	1	satellite
T2T17	unassigned-0000325	72829	unassigned	chr13	74119	74119	1	satellite
T2T18	unassigned-0000327	114900	unassigned	chr17	114861	0	0	non_satellite
T2T18	unassigned-0000113	47465	unassigned	chr13	47343	47343	1	satellite
T2T18	unassigned-0000328	109223	unassigned	chr11	109233	0	0	non_satellite
T2T18	unassigned-0000556	90207	unassigned	chr14	106421	106421	1	satellite
T2T18	unassigned-0000343	176561	unassigned	chr22	349980	174990	0.5	satellite
T2T18	unassigned-0000132	251909	unassigned	chr22	2303793	255977	0.111111	non_satellite
T2T18	unassigned-0000349	128327	unassigned	chr14	253950	126975	0.5	satellite
T2T18	unassigned-0000153	147629	unassigned	chr14	285118	146314	0.51317	satellite
T2T18	unassigned-0000380	90245	unassigned	chr13	94515	94515	1	satellite
T2T18	unassigned-0000381	81952	unassigned	chr13	86215	86215	1	satellite
T2T18	unassigned-0000172	234675	unassigned	chr13	238505	238505	1	satellite
T2T18	unassigned-0000173	183168	unassigned	chr13	182302	182302	1	satellite
T2T18	unassigned-0000408	107332	unassigned	chr15	232981	149732	0.642679	satellite
T2T18	unassigned-0000178	205697	unassigned	chr14	205692	205692	1	satellite
T2T18	unassigned-0000191	267276	unassigned	chr14	3159102	294006	0.0930663	non_satellite
T2T18	unassigned-0000192	131124	unassigned	chr15	247554	123777	0.5	satellite
T2T18	unassigned-0000428	122454	unassigned	chr14	40207	40207	1	satellite
T2T18	unassigned-0000196	105688	unassigned	chr13	112659	112659	1	satellite
T2T18	unassigned-0000444	219775	unassigned	chr22	82846	82846	1	satellite
T2T18	haplotype1-0000001	2338748	haplotype1	chr13	13690103	2019991	0.147551	non_satellite
T2T18	unassigned-0000445	274577	unassigned	chr22	91636	91636	1	satellite
T2T18	unassigned-0000448	124550	unassigned	chr13	113960	113960	1	satellite
T2T18	unassigned-0000462	144289	unassigned	chr14	201079	146305	0.7276	satellite
T2T18	haplotype1-0000026	567125	haplotype1	chr7	567525	0	0	non_satellite
T2T18	haplotype1-0000040	243239	haplotype1	chr19	235879	0	0	non_satellite
T2T18	haplotype1-0000027	342684	haplotype1	chr14	342581	0	0	non_satellite
T2T18	unassigned-0000256	80693	unassigned	chr13	80470	80470	1	satellite
T2T18	unassigned-0000271	98439	unassigned	chr15	177640	88820	0.5	satellite
T2T18	haplotype2-0000061	4324262	haplotype2	chr22	16290941	3523016	0.216256	non_satellite
T2T18	unassigned-0000272	287283	unassigned	chr14	287287	0	0	non_satellite
T2T18	haplotype2-0000065	371530	haplotype2	chr17	336363	0	0	non_satellite
T2T18	unassigned-0000489	137196	unassigned	chr14	155591	132855	0.853873	satellite
T2T18	haplotype2-0000066	266724	haplotype2	chr17	231618	0	0	non_satellite
T2T18	haplotype2-0000067	268738	haplotype2	chr17	233612	0	0	non_satellite
T2T18	unassigned-0000524	112842	unassigned	chr13	108388	108388	1	satellite
T2T18	haplotype2-0000068	78473	haplotype2	chr17	78574	0	0	non_satellite
T2T18	haplotype2-0000069	717164	haplotype2	chr7	1260557	683681	0.542364	satellite
T2T18	unassigned-0000293	76310	unassigned	chr14	151394	75697	0.5	satellite
T2T18	unassigned-0000294	105689	unassigned	chr14	208770	104385	0.5	satellite
T2T18	unassigned-0000082	69255	unassigned	chr13	70626	70626	1	satellite
T2T18	unassigned-0000544	96689	unassigned	chr7	96692	0	0	non_satellite
T2T18	unassigned-0000545	77366	unassigned	chr7	77357	0	0	non_satellite
T2T18	unassigned-0000331	112718	unassigned	chr13	117062	117062	1	satellite
T2T18	unassigned-0000333	146724	unassigned	chr21	181361	147655	0.81415	satellite
T2T18	unassigned-0000109	121620	unassigned	chr13	127816	127816	1	satellite
T2T18	unassigned-0000337	5414671	unassigned	chr14	16910971	2976987	0.176039	non_satellite
T2T18	unassigned-0000350	114773	unassigned	chr13	111781	111781	1	satellite
T2T18	unassigned-0000125	96686	unassigned	chr13	105081	105081	1	satellite
T2T18	unassigned-0000127	161636	unassigned	chr9	161230	0	0	non_satellite
T2T18	unassigned-0000142	179250	unassigned	chr13	176241	176241	1	satellite
T2T18	unassigned-0000371	290806	unassigned	chr22	17773	17773	1	satellite
T2T18	unassigned-0000148	423004	unassigned	chr14	1276421	465661	0.364818	non_satellite
T2T18	unassigned-0000377	111500	unassigned	chr13	72023	72023	1	satellite
T2T18	unassigned-0000164	114766	unassigned	chr13	20947	20947	1	satellite
T2T18	unassigned-0000201	94096	unassigned	chr13	93955	93955	1	satellite
T2T18	unassigned-0000416	257772	unassigned	chr22	391235	300126	0.767125	satellite
T2T18	unassigned-0000202	87873	unassigned	chr13	88485	88485	1	satellite
T2T18	unassigned-0000204	76395	unassigned	chr22	74025	74025	1	satellite
T2T18	unassigned-0000205	107900	unassigned	chr13	112816	112816	1	satellite
T2T18	unassigned-0000433	116560	unassigned	chr13	113608	113608	1	satellite
T2T18	unassigned-0000222	127274	unassigned	chr13	132979	132979	1	satellite
T2T18	unassigned-0000452	105669	unassigned	chr5	148267	0	0	non_satellite
T2T18	unassigned-0000453	77737	unassigned	chr22	73990	73990	1	satellite
T2T18	unassigned-0000454	90300	unassigned	chr14	131064	92058	0.70239	satellite
T2T18	unassigned-0000455	120497	unassigned	chr14	181752	122194	0.672312	satellite
T2T18	unassigned-0000456	92439	unassigned	chr15	34710	34710	1	satellite
T2T18	unassigned-0000457	327377	unassigned	chr14	3327547	358363	0.107696	non_satellite
T2T18	unassigned-0000472	73952	unassigned	chr13	23374	23374	1	satellite
T2T18	unassigned-0000473	105696	unassigned	chr13	112629	112629	1	satellite
T2T18	haplotype1-0000032	248216	haplotype1	chr16	250047	0	0	non_satellite
T2T18	haplotype1-0000019	2889188	haplotype1	chr15	11329675	2272491	0.200579	non_satellite
T2T18	haplotype1-0000033	149308	haplotype1	chr16	149303	0	0	non_satellite
T2T18	haplotype1-0000034	262837	haplotype1	chr16	262856	0	0	non_satellite
T2T18	unassigned-0000490	172953	unassigned	chr13	29753	29753	1	satellite
T2T18	haplotype1-0000035	178533	haplotype1	chr16	178509	0	0	non_satellite
T2T18	haplotype1-0000036	377791	haplotype1	chr5	377767	0	0	non_satellite
T2T18	haplotype1-0000037	239733	haplotype1	chr5	238198	0	0	non_satellite
T2T18	unassigned-0000513	167199	unassigned	chr22	1543230	171470	0.111111	non_satellite
T2T18	haplotype2-0000070	226339	haplotype2	chr6	226614	226614	1	satellite
T2T18	haplotype1-0000038	93304	haplotype1	chr5	93034	0	0	non_satellite
T2T18	haplotype2-0000071	218055	haplotype2	chr6	217152	217152	1	satellite
T2T18	haplotype1-0000039	350889	haplotype1	chr5	438510	0	0	non_satellite
T2T18	haplotype2-0000072	513050	haplotype2	chr6	190814	190814	1	satellite
T2T18	haplotype2-0000073	382525	haplotype2	chr6	401434	401434	1	satellite
T2T18	unassigned-0000530	128696	unassigned	chr5	128700	0	0	non_satellite
T2T18	haplotype2-0000074	276555	haplotype2	chr6	436219	436219	1	satellite
T2T18	haplotype2-0000075	227907	haplotype2	chr6	126206	126206	1	satellite
T2T18	haplotype2-0000076	348489	haplotype2	chr6	395688	395688	1	satellite
