sample	source	chr	start	end	feature_type
T2T10	Nucflag	chr10	102558879	102589417	HET
T2T10	Nucflag	chr10	102608011	102634199	HET
T2T10	Nucflag	chr10	102663283	102745452	HET
T2T10	Nucflag	chr10	102753927	102791422	HET
T2T10	Nucflag	chr10	102817200	102865912	HET
T2T10	Nucflag	chr10	102903756	102919195	HET
T2T10	Nucflag	chr10	103015483	103042992	HET
T2T10	Nucflag	chr10	103248564	103265876	HET
T2T10	Nucflag	chr10	103279648	103311493	HET
T2T10	Nucflag	chr10	103341715	103353049	COLLAPSE_OTHER
T2T10	Nucflag	chr10	103766732	103777271	HET
T2T10	Nucflag	chr10	103785591	103806517	HET
T2T10	Nucflag	chr10	103854995	103869917	HET
T2T10	Nucflag	chr10	103985892	103990763	HET
T2T10	Nucflag	chr10	98925735	99115780	MISJOIN
T2T10	Nucflag	chr10	99158050	99174191	HET
T2T10	Nucflag	chr10	99185399	99235625	HET
T2T10	Nucflag	chr10	99257641	99329687	HET
T2T10	Nucflag	chr10	99402383	99485679	HET
T2T10	Nucflag	chr10	99525323	99545083	HET
T2T10	Nucflag	chr10	99560557	99585048	HET
T2T10	Nucflag	chr10	100068743	100076477	HET
T2T10	Nucflag	chr10	100139727	100189200	HET
T2T10	Nucflag	chr10	100406922	100416540	HET
T2T10	Nucflag	chr10	100518677	100519728	HET
T2T10	Nucflag	chr10	100658054	100717099	HET
T2T10	Nucflag	chr10	100774157	100780239	HET
T2T10	Nucflag	chr10	92899122	92930260	HET
T2T10	Nucflag	chr10	93163493	93181847	HET
T2T10	Nucflag	chr10	93193282	93214205	HET
T2T10	Nucflag	chr10	93225719	93270271	HET
T2T10	Nucflag	chr10	93402943	93410947	HET
T2T10	Nucflag	chr10	93426678	93432334	HET
T2T10	Nucflag	chr10	93531307	93553574	HET
T2T10	Nucflag	chr10	93830536	93837957	COLLAPSE_OTHER
T2T10	Nucflag	chr10	94054320	94147236	HET
T2T10	Nucflag	chr10	94241137	94270808	HET
T2T10	Nucflag	chr10	94285979	94288498	HET
T2T10	Nucflag	chr10	94684060	94702945	HET
T2T10	Nucflag	chr10	95022812	95066902	HET
T2T10	Nucflag	chr10	95083321	95109519	HET
T2T10	Nucflag	chr10	95109910	95153307	HET
T2T10	Nucflag	chr10	95279319	95293667	HET
T2T10	Nucflag	chr10	95297540	95323316	HET
T2T10	Nucflag	chr10	95361260	95368641	HET
T2T10	Nucflag	chr10	95380869	95404745	HET
T2T10	Nucflag	chr10	95461302	95485405	HET
T2T10	Nucflag	chr10	95515541	95518438	HET
T2T10	Nucflag	chr10	95503293	95540237	HET
T2T10	Nucflag	chr10	95553629	95564898	HET
T2T10	Nucflag	chr10	95663282	95672751	HET
T2T10	Nucflag	chr10	95684935	95722911	HET
T2T10	Nucflag	chr10	96109887	96131350	HET
T2T10	Nucflag	chr10	96165194	96173554	HET
T2T10	Nucflag	chr10	96189658	96198286	HET
T2T10	Nucflag	chr10	96230867	96256173	HET
T2T10	Nucflag	chr10	96515604	96535386	HET
T2T10	Nucflag	chr10	96552880	96598968	HET
T2T10	Nucflag	chr10	96609384	96629528	HET
T2T10	Nucflag	chr10	96776159	96779022	HET
T2T10	Nucflag	chr10	97266088	97316794	HET
T2T10	Nucflag	chr10	97404121	97454413	HET
T2T10	Nucflag	chr10	97458771	97500854	HET
T2T10	Nucflag	chr10	97532786	97540894	HET
T2T10	Nucflag	chr10	97710224	97718433	HET
T2T10	Nucflag	chr10	97862700	97885130	HET
T2T10	Nucflag	chr10	97883307	97914144	HET
T2T10	Nucflag	chr10	97915498	97944380	HET
T2T10	Nucflag	chr10	98001477	98016427	HET
T2T10	Nucflag	chr10	98030030	98088081	HET
T2T10	Nucflag	chr10	98137861	98175286	HET
T2T10	Nucflag	chr10	98307797	98336106	HET
T2T10	Nucflag	chr10	98494552	98521260	HET
T2T10	Nucflag	chr10	98561066	98575329	HET
T2T10	Nucflag	chr10	98589565	98636007	HET
T2T10	Nucflag	chr10	98872999	98889727	HET
T2T10	Nucflag	chr10	88149687	88218167	HET
T2T10	Nucflag	chr10	88385731	88404634	HET
T2T10	Nucflag	chr10	88448151	88466264	HET
T2T10	Nucflag	chr10	88788247	88800125	HET
T2T10	Nucflag	chr10	89048241	89071492	HET
T2T10	Nucflag	chr10	89144582	89150779	HET
T2T10	Nucflag	chr10	89161157	89165004	HET
T2T10	Nucflag	chr10	89179931	89195452	HET
T2T10	Nucflag	chr10	89276195	89280433	HET
T2T10	Nucflag	chr10	89309574	89481135	HET
T2T10	Nucflag	chr10	89528337	89537974	HET
T2T10	Nucflag	chr10	89618287	89638716	HET
T2T10	Nucflag	chr10	89691315	89702373	HET
T2T10	Nucflag	chr10	89722449	89744033	HET
T2T10	Nucflag	chr10	89769978	89790505	HET
T2T10	Nucflag	chr10	89810773	89815362	HET
T2T10	Nucflag	chr10	89854623	89884209	HET
T2T10	Nucflag	chr10	89931239	89934518	HET
T2T10	Nucflag	chr10	89934516	89949531	COLLAPSE_OTHER
T2T10	Nucflag	chr10	89949529	89962483	HET
T2T10	Nucflag	chr10	90013342	90026547	HET
T2T10	Nucflag	chr10	90057619	90074240	HET
T2T10	Nucflag	chr10	90140625	90154627	HET
T2T10	Nucflag	chr10	90221380	90233216	HET
T2T10	Nucflag	chr10	90600165	90610235	HET
T2T10	Nucflag	chr10	90637916	90666080	HET
T2T10	Nucflag	chr10	90912015	90947919	HET
T2T10	Nucflag	chr10	91311087	91365430	HET
T2T10	Nucflag	chr10	91383239	91398020	HET
T2T10	Nucflag	chr10	91451882	91469810	HET
T2T10	Nucflag	chr10	91567840	91586407	HET
T2T10	Nucflag	chr10	91614151	91665537	HET
T2T10	Nucflag	chr10	91770471	91775135	HET
T2T10	Nucflag	chr10	91789515	91806349	HET
T2T10	Nucflag	chr10	91823776	91829582	HET
T2T10	Nucflag	chr10	91938471	91949545	HET
T2T10	Nucflag	chr10	92065695	92101744	HET
T2T10	Nucflag	chr10	92255357	92279434	HET
T2T10	Nucflag	chr10	92551297	92560195	HET
T2T10	Nucflag	chr10	92716308	92790393	HET
T2T10	Nucflag	chr10	92806691	92837635	HET
T2T10	Nucflag	chr10	81641775	81713986	MISJOIN
T2T10	Nucflag	chr10	81713984	81855289	COLLAPSE_OTHER
T2T10	Nucflag	chr10	81855287	81883554	HET
T2T10	Nucflag	chr10	81941430	81975648	HET
T2T10	Nucflag	chr10	81998067	82018127	HET
T2T10	Nucflag	chr10	82065671	82098247	HET
T2T10	Nucflag	chr10	82264125	82266100	HET
T2T10	Nucflag	chr10	82235525	82246573	HET
T2T10	Nucflag	chr10	82345688	82350433	HET
T2T10	Nucflag	chr10	82361682	82371202	HET
T2T10	Nucflag	chr10	82424245	82444284	HET
T2T10	Nucflag	chr10	82523316	82563589	HET
T2T10	Nucflag	chr10	82743745	82751264	HET
T2T10	Nucflag	chr10	82800588	82807713	HET
T2T10	Nucflag	chr10	83156763	83201215	HET
T2T10	Nucflag	chr10	84000065	84015314	HET
T2T10	Nucflag	chr10	84026604	84047060	HET
T2T10	Nucflag	chr10	84410679	84420420	HET
T2T10	Nucflag	chr10	84430212	84484649	HET
T2T10	Nucflag	chr10	84472565	84509207	HET
T2T10	Nucflag	chr10	85024013	85041658	HET
T2T10	Nucflag	chr10	85060870	85075284	HET
T2T10	Nucflag	chr10	85231678	85295417	HET
T2T10	Nucflag	chr10	85328098	85340586	HET
T2T10	Nucflag	chr10	85450149	85453050	HET
T2T10	Nucflag	chr10	85720964	85729758	HET
T2T10	Nucflag	chr10	85899637	85905907	HET
T2T10	Nucflag	chr10	85932476	85944724	HET
T2T10	Nucflag	chr10	85978768	86022392	HET
T2T10	Nucflag	chr10	86034964	86054665	HET
T2T10	Nucflag	chr10	86236917	86269720	HET
T2T10	Nucflag	chr10	86903714	86951058	HET
T2T10	Nucflag	chr10	86975956	86983418	HET
T2T10	Nucflag	chr10	87136765	87175546	HET
T2T10	Nucflag	chr10	87373949	87402168	HET
T2T10	Nucflag	chr10	87503612	87514494	HET
T2T10	Nucflag	chr10	87524185	87558288	HET
T2T10	Nucflag	chr10	87570350	87572278	HET
T2T10	Nucflag	chr10	87603477	87633683	HET
T2T10	Nucflag	chr10	87699504	87711587	HET
T2T10	Nucflag	chr10	87745051	87775936	HET
T2T10	Nucflag	chr10	87901767	87947368	HET
T2T10	Nucflag	chr10	87961234	88003165	HET
T2T10	Nucflag	chr10	88082481	88094893	HET
T2T10	Nucflag	chr10	88120442	88140206	HET
T2T10	Nucflag	chr10	88149174	88179060	HET
T2T10	Nucflag	chr10	88170078	88179059	COLLAPSE_OTHER
T2T10	Nucflag	chr10	88170077	88198303	HET
T2T10	Nucflag	chr10	80794435	80805279	HET
T2T10	Nucflag	chr10	80826756	80867660	HET
T2T10	Nucflag	chr10	80877468	80886766	HET
T2T10	Nucflag	chr10	80937512	80946772	HET
T2T10	Nucflag	chr10	80988607	81002317	HET
T2T10	Nucflag	chr10	81027691	81031138	HET
T2T10	Nucflag	chr10	78032471	78036875	HET
T2T10	Nucflag	chr10	78057832	78131456	HET
T2T10	Nucflag	chr10	78123711	78131455	COLLAPSE_OTHER
T2T10	Nucflag	chr10	78123710	78136060	HET
T2T10	Nucflag	chr10	78161439	78168631	HET
T2T10	Nucflag	chr10	78174422	78239247	HET
T2T10	Nucflag	chr10	78404193	78413755	COLLAPSE_OTHER
T2T10	Nucflag	chr10	78495808	78527101	HET
T2T10	Nucflag	chr10	78569969	78593297	HET
T2T10	Nucflag	chr10	78673148	78673305	HET
T2T10	Nucflag	chr10	79057692	79101478	HET
T2T10	Nucflag	chr10	79111489	79122609	COLLAPSE_OTHER
T2T10	Nucflag	chr10	79120631	79122608	HET
T2T10	Nucflag	chr10	79290780	79300466	HET
T2T10	Nucflag	chr10	79325845	79332312	HET
T2T10	Nucflag	chr10	79574498	79593305	HET
T2T10	Nucflag	chr10	79662055	79669774	HET
T2T10	Nucflag	chr10	79728750	79755704	HET
T2T10	Nucflag	chr10	79782719	79787778	HET
T2T10	Nucflag	chr10	79942929	79945381	HET
T2T10	Nucflag	chr10	80027604	80067080	HET
T2T10	Nucflag	chr10	80296693	80301841	HET
T2T10	Nucflag	chr10	80336561	80353446	HET
T2T10	Nucflag	chr10	80354639	80408749	HET
T2T10	Nucflag	chr10	80435752	80447546	COLLAPSE_OTHER
T2T10	Nucflag	chr10	80484026	80498790	MISJOIN
T2T10	Nucflag	chr10	80472322	80472336	COLLAPSE_OTHER
T2T10	Nucflag	chr10	80632168	80691884	HET
T2T10	Nucflag	chr10	80678872	80728949	HET
T2T10	Nucflag	chr10	80710823	80715267	HET
T2T10	Nucflag	chr10	80710822	80749191	COLLAPSE_OTHER
T2T10	Nucflag	chr10	71639351	71664645	HET
T2T10	Nucflag	chr10	71668255	71673426	HET
T2T10	Nucflag	chr10	71729063	71758451	HET
T2T10	Nucflag	chr10	71792209	71814603	HET
T2T10	Nucflag	chr10	71820968	71851186	HET
T2T10	Nucflag	chr10	71900381	71945057	HET
T2T10	Nucflag	chr10	71956217	72011062	HET
T2T10	Nucflag	chr10	72085490	72144220	HET
T2T10	Nucflag	chr10	72193453	72200966	HET
T2T10	Nucflag	chr10	72404865	72460853	HET
T2T10	Nucflag	chr10	72588495	72643482	HET
T2T10	Nucflag	chr10	72770262	72791096	HET
T2T10	Nucflag	chr10	72862236	72869103	HET
T2T10	Nucflag	chr10	72906458	72940787	HET
T2T10	Nucflag	chr10	72973495	72980620	HET
T2T10	Nucflag	chr10	73035313	73072560	HET
T2T10	Nucflag	chr10	73108630	73132436	HET
T2T10	Nucflag	chr10	73169432	73186749	HET
T2T10	Nucflag	chr10	73593451	73651165	HET
T2T10	Nucflag	chr10	74043142	74085351	HET
T2T10	Nucflag	chr10	74315548	74334210	COLLAPSE_OTHER
T2T10	Nucflag	chr10	74334208	74359709	HET
T2T10	Nucflag	chr10	74525428	74534514	HET
T2T10	Nucflag	chr10	74591957	74627301	HET
T2T10	Nucflag	chr10	74698365	74712434	HET
T2T10	Nucflag	chr10	74831800	74837256	HET
T2T10	Nucflag	chr10	75136147	75152991	HET
T2T10	Nucflag	chr10	75403300	75406384	HET
T2T10	Nucflag	chr10	75449960	75461252	HET
T2T10	Nucflag	chr10	75474514	75515043	HET
T2T10	Nucflag	chr10	75565612	75583068	HET
T2T10	Nucflag	chr10	75661236	75672682	HET
T2T10	Nucflag	chr10	75934195	75936052	HET
T2T10	Nucflag	chr10	75990591	75997926	HET
T2T10	Nucflag	chr10	76043994	76069058	HET
T2T10	Nucflag	chr10	76074480	76102441	HET
T2T10	Nucflag	chr10	76192199	76216767	HET
T2T10	Nucflag	chr10	76252202	76289049	HET
T2T10	Nucflag	chr10	76280259	76289048	COLLAPSE_OTHER
T2T10	Nucflag	chr10	76280258	76308191	HET
T2T10	Nucflag	chr10	76492498	76503278	HET
T2T10	Nucflag	chr10	76677541	76683080	HET
T2T10	Nucflag	chr10	76751260	76752500	HET
T2T10	Nucflag	chr10	76760725	76766663	HET
T2T10	Nucflag	chr10	76766661	76777030	COLLAPSE_OTHER
T2T10	Nucflag	chr10	76777028	76802141	HET
T2T10	Nucflag	chr10	76917923	76968813	HET
T2T10	Nucflag	chr10	76958569	77007815	HET
T2T10	Nucflag	chr10	77021904	77065521	HET
T2T10	Nucflag	chr10	77081196	77097275	HET
T2T10	Nucflag	chr10	77124136	77181077	HET
T2T10	Nucflag	chr10	77201348	77215492	HET
T2T10	Nucflag	chr10	77278184	77292757	HET
T2T10	Nucflag	chr10	77292755	77311506	COLLAPSE_OTHER
T2T10	Nucflag	chr10	77324444	77339378	HET
T2T10	Nucflag	chr10	77390965	77394509	HET
T2T10	Nucflag	chr10	77436021	77470224	HET
T2T10	Nucflag	chr10	65962136	65983989	HET
T2T10	Nucflag	chr10	65983987	66019470	COLLAPSE_OTHER
T2T10	Nucflag	chr10	66019111	66019469	HET
T2T10	Nucflag	chr10	66131524	66176932	HET
T2T10	Nucflag	chr10	66189665	66251548	HET
T2T10	Nucflag	chr10	66291268	66301651	HET
T2T10	Nucflag	chr10	66371947	66390205	HET
T2T10	Nucflag	chr10	66546181	66558615	HET
T2T10	Nucflag	chr10	66575680	66580135	HET
T2T10	Nucflag	chr10	66725844	66738480	HET
T2T10	Nucflag	chr10	66857986	66913047	HET
T2T10	Nucflag	chr10	67095066	67102639	COLLAPSE_OTHER
T2T10	Nucflag	chr10	67109257	67144482	HET
T2T10	Nucflag	chr10	67174581	67204822	HET
T2T10	Nucflag	chr10	67224796	67252976	HET
T2T10	Nucflag	chr10	67262005	67273323	HET
T2T10	Nucflag	chr10	67294878	67333170	HET
T2T10	Nucflag	chr10	67425633	67443808	HET
T2T10	Nucflag	chr10	67458674	67500852	HET
T2T10	Nucflag	chr10	67616900	67651789	HET
T2T10	Nucflag	chr10	67789275	67794681	HET
T2T10	Nucflag	chr10	68084217	68114718	HET
T2T10	Nucflag	chr10	68162813	68168576	HET
T2T10	Nucflag	chr10	68309732	68321248	HET
T2T10	Nucflag	chr10	68889862	68927803	HET
T2T10	Nucflag	chr10	69437503	69445107	HET
T2T10	Nucflag	chr10	69719343	69740881	HET
T2T10	Nucflag	chr10	69772009	69774180	HET
T2T10	Nucflag	chr10	69811203	69817268	HET
T2T10	Nucflag	chr10	69893849	69903572	HET
T2T10	Nucflag	chr10	70195238	70200405	HET
T2T10	Nucflag	chr10	70271102	70282300	HET
T2T10	Nucflag	chr10	70364986	70386138	HET
T2T10	Nucflag	chr10	70413759	70420823	HET
T2T10	Nucflag	chr10	70451565	70492090	HET
T2T10	Nucflag	chr10	70494304	70567453	HET
T2T10	Nucflag	chr10	70639954	70656283	HET
T2T10	Nucflag	chr10	71202883	71241452	HET
T2T10	Nucflag	chr10	71244601	71251068	HET
T2T10	Nucflag	chr10	71397032	71405289	HET
T2T10	Nucflag	chr10	62390019	62412820	HET
T2T10	Nucflag	chr10	62566107	62614489	HET
T2T10	Nucflag	chr10	62726238	62733285	HET
T2T10	Nucflag	chr10	62767669	62788842	HET
T2T10	Nucflag	chr10	62828590	62841662	HET
T2T10	Nucflag	chr10	62877418	62894985	HET
T2T10	Nucflag	chr10	62903868	62918144	HET
T2T10	Nucflag	chr10	63298836	63320194	HET
T2T10	Nucflag	chr10	63341948	63366782	HET
T2T10	Nucflag	chr10	63400897	63416609	HET
T2T10	Nucflag	chr10	63496011	63499647	HET
T2T10	Nucflag	chr10	63570391	63581176	HET
T2T10	Nucflag	chr10	63900717	63909154	HET
T2T10	Nucflag	chr10	63943832	63952158	HET
T2T10	Nucflag	chr10	64003439	64057826	HET
T2T10	Nucflag	chr10	64121191	64129916	HET
T2T10	Nucflag	chr10	64177178	64232017	HET
T2T10	Nucflag	chr10	64410723	64428464	HET
T2T10	Nucflag	chr10	64662602	64731936	HET
T2T10	Nucflag	chr10	64731934	64735733	COLLAPSE_OTHER
T2T10	Nucflag	chr10	64735731	64743827	HET
T2T10	Nucflag	chr10	64816989	64827976	HET
T2T10	Nucflag	chr10	64832207	64858155	HET
T2T10	Nucflag	chr10	64865174	64906628	HET
T2T10	Nucflag	chr10	65021373	65040203	HET
T2T10	Nucflag	chr10	65043612	65065361	HET
T2T10	Nucflag	chr10	65157982	65200674	HET
T2T10	Nucflag	chr10	65265309	65310134	HET
T2T10	Nucflag	chr10	65292880	65363483	HET
T2T10	Nucflag	chr10	65470975	65481863	HET
T2T10	Nucflag	chr10	65514321	65525906	HET
T2T10	Nucflag	chr10	65846058	65857871	HET
T2T10	Nucflag	chr10	61382332	61406976	HET
T2T10	Nucflag	chr10	61576990	61623744	HET
T2T10	Nucflag	chr10	61740403	61752316	HET
T2T10	Nucflag	chr10	61771909	61805763	HET
T2T10	Nucflag	chr10	61814649	61834235	HET
T2T10	Nucflag	chr10	61846000	61863552	HET
T2T10	Nucflag	chr10	61991376	62004850	HET
T2T10	Nucflag	chr10	62143874	62217038	HET
T2T10	Nucflag	chr10	62190193	62206100	HET
T2T10	Nucflag	chr10	62328070	62345584	HET
T2T10	Nucflag	chr10	60376877	60400939	HET
T2T10	Nucflag	chr10	60400937	60412794	COLLAPSE_OTHER
T2T10	Nucflag	chr10	60412792	60429442	HET
T2T10	Nucflag	chr10	60477304	60509869	HET
T2T10	Nucflag	chr10	60526129	60546702	HET
T2T10	Nucflag	chr10	60562971	60576409	HET
T2T10	Nucflag	chr10	60671443	60672518	HET
T2T10	Nucflag	chr10	60737138	60738438	HET
T2T10	Nucflag	chr10	60803157	60810494	HET
T2T10	Nucflag	chr10	60956988	60981528	HET
T2T10	Nucflag	chr10	61003205	61052718	HET
T2T10	Nucflag	chr10	61072624	61080257	HET
T2T10	Nucflag	chr10	61111548	61133124	HET
T2T10	Nucflag	chr10	61150239	61179940	HET
T2T10	Nucflag	chr10	61217597	61222089	HET
T2T10	Nucflag	chr10	61238699	61292319	HET
T2T10	Nucflag	chr10	59519195	59526809	HET
T2T10	Nucflag	chr10	59956688	60013160	HET
T2T10	Nucflag	chr10	60085955	60102243	HET
T2T10	Nucflag	chr10	60135275	60149507	HET
T2T10	Nucflag	chr10	60188252	60194573	HET
T2T10	Nucflag	chr10	58617820	58649868	HET
T2T10	Nucflag	chr10	58671891	58684409	HET
T2T10	Nucflag	chr10	58778997	58784271	HET
T2T10	Nucflag	chr10	58870345	58873477	HET
T2T10	Nucflag	chr10	58852061	58908133	HET
T2T10	Nucflag	chr10	59185345	59197628	HET
T2T10	Nucflag	chr10	59237647	59242307	HET
T2T10	Nucflag	chr10	53741577	53748099	HET
T2T10	Nucflag	chr10	53918874	53921477	HET
T2T10	Nucflag	chr10	54136310	54197214	HET
T2T10	Nucflag	chr10	54220437	54242823	HET
T2T10	Nucflag	chr10	54794236	54798038	HET
T2T10	Nucflag	chr10	54870515	54920627	HET
T2T10	Nucflag	chr10	54963423	54968279	HET
T2T10	Nucflag	chr10	55013116	55047160	HET
T2T10	Nucflag	chr10	55066795	55155046	HET
T2T10	Nucflag	chr10	55140773	55162129	HET
T2T10	Nucflag	chr10	55169580	55208570	HET
T2T10	Nucflag	chr10	55320358	55336065	HET
T2T10	Nucflag	chr10	55354481	55357594	HET
T2T10	Nucflag	chr10	55411502	55426742	HET
T2T10	Nucflag	chr10	55847475	55866649	HET
T2T10	Nucflag	chr10	55866647	55889782	COLLAPSE_OTHER
T2T10	Nucflag	chr10	55883165	55889781	HET
T2T10	Nucflag	chr10	55902475	55935069	HET
T2T10	Nucflag	chr10	55977887	55987920	HET
T2T10	Nucflag	chr10	55987918	55998091	COLLAPSE_OTHER
T2T10	Nucflag	chr10	55998089	56031456	HET
T2T10	Nucflag	chr10	56157298	56162486	HET
T2T10	Nucflag	chr10	56231891	56286049	HET
T2T10	Nucflag	chr10	56286047	56294255	COLLAPSE_OTHER
T2T10	Nucflag	chr10	56294253	56312079	HET
T2T10	Nucflag	chr10	56418731	56432439	HET
T2T10	Nucflag	chr10	56405573	56442449	HET
T2T10	Nucflag	chr10	56503847	56518686	HET
T2T10	Nucflag	chr10	56655336	56667443	HET
T2T10	Nucflag	chr10	56718523	56727461	HET
T2T10	Nucflag	chr10	56876263	56904973	HET
T2T10	Nucflag	chr10	57076654	57088944	HET
T2T10	Nucflag	chr10	57034298	57043854	HET
T2T10	Nucflag	chr10	57146652	57155087	HET
T2T10	Nucflag	chr10	57172824	57242541	HET
T2T10	Nucflag	chr10	57287472	57397419	HET
T2T10	Nucflag	chr10	57660908	57681744	HET
T2T10	Nucflag	chr10	57706243	57721782	HET
T2T10	Nucflag	chr10	57727511	57769177	HET
T2T10	Nucflag	chr10	57801407	57817863	HET
T2T10	Nucflag	chr10	57850696	57891303	HET
T2T10	Nucflag	chr10	58275456	58290689	HET
T2T10	Nucflag	chr10	49510318	49555529	HET
T2T10	Nucflag	chr10	49575614	49589541	HET
T2T10	Nucflag	chr10	49636784	49648436	HET
T2T10	Nucflag	chr10	49662793	49678506	HET
T2T10	Nucflag	chr10	49725064	49730503	HET
T2T10	Nucflag	chr10	49736147	49756751	HET
T2T10	Nucflag	chr10	50092716	50096046	HET
T2T10	Nucflag	chr10	50067214	50081734	HET
T2T10	Nucflag	chr10	50116637	50133446	HET
T2T10	Nucflag	chr10	50162453	50167966	HET
T2T10	Nucflag	chr10	50429354	50450911	HET
T2T10	Nucflag	chr10	50475040	50537544	HET
T2T10	Nucflag	chr10	50608645	50634218	HET
T2T10	Nucflag	chr10	51056612	51066813	COLLAPSE_OTHER
T2T10	Nucflag	chr10	51082668	51111310	COLLAPSE_OTHER
T2T10	Nucflag	chr10	51106632	51111309	HET
T2T10	Nucflag	chr10	51164201	51173195	HET
T2T10	Nucflag	chr10	51248653	51288254	HET
T2T10	Nucflag	chr10	51301443	51310894	HET
T2T10	Nucflag	chr10	51349570	51369413	HET
T2T10	Nucflag	chr10	51452622	51487303	HET
T2T10	Nucflag	chr10	51556233	51596006	HET
T2T10	Nucflag	chr10	51602919	51735118	HET
T2T10	Nucflag	chr10	51844026	51879053	HET
T2T10	Nucflag	chr10	51867738	51929872	HET
T2T10	Nucflag	chr10	51990492	52000764	HET
T2T10	Nucflag	chr10	51990491	52021272	COLLAPSE_OTHER
T2T10	Nucflag	chr10	52015928	52021271	HET
T2T10	Nucflag	chr10	52145260	52157168	HET
T2T10	Nucflag	chr10	52204560	52240484	HET
T2T10	Nucflag	chr10	52245434	52268218	HET
T2T10	Nucflag	chr10	52268216	52275890	COLLAPSE_OTHER
T2T10	Nucflag	chr10	52275888	52282382	HET
T2T10	Nucflag	chr10	52616334	52631678	HET
T2T10	Nucflag	chr10	52779522	52805854	HET
T2T10	Nucflag	chr10	52823641	52868053	HET
T2T10	Nucflag	chr10	52877255	52886836	HET
T2T10	Nucflag	chr10	52893184	52933623	HET
T2T10	Nucflag	chr10	53168234	53176857	HET
T2T10	Nucflag	chr10	53216020	53226919	HET
T2T10	Nucflag	chr10	53625728	53629743	HET
T2T10	Nucflag	chr10	47580947	47605499	HET
T2T10	Nucflag	chr10	47682747	47694639	HET
T2T10	Nucflag	chr10	47702810	47740872	HET
T2T10	Nucflag	chr10	48039507	48117728	HET
T2T10	Nucflag	chr10	48154817	48180672	HET
T2T10	Nucflag	chr10	48235564	48287794	HET
T2T10	Nucflag	chr10	48356264	48382521	COLLAPSE_OTHER
T2T10	Nucflag	chr10	48380371	48382520	HET
T2T10	Nucflag	chr10	48398884	48443861	HET
T2T10	Nucflag	chr10	48488413	48493010	HET
T2T10	Nucflag	chr10	48500117	48536794	HET
T2T10	Nucflag	chr10	48536792	48580850	COLLAPSE_OTHER
T2T10	Nucflag	chr10	48580848	48665023	HET
T2T10	Nucflag	chr10	48684975	48754428	HET
T2T10	Nucflag	chr10	48796036	48802416	HET
T2T10	Nucflag	chr10	48808768	48820071	COLLAPSE_OTHER
T2T10	Nucflag	chr10	48904669	48916552	HET
T2T10	Nucflag	chr10	48990859	48993495	HET
T2T10	Nucflag	chr10	49072408	49108947	HET
T2T10	Nucflag	chr10	49206241	49235424	HET
T2T10	Nucflag	chr10	49280369	49313060	HET
T2T10	Nucflag	chr10	49421428	49472075	HET
T2T10	Nucflag	chr10	49472073	49488299	COLLAPSE_OTHER
T2T10	Nucflag	chr10	49488297	49503887	HET
T2T10	Nucflag	chr10	42958218	42961158	HET
T2T10	Nucflag	chr10	43031569	43103296	HET
T2T10	Nucflag	chr10	43178703	43202740	HET
T2T10	Nucflag	chr10	43248673	43276542	HET
T2T10	Nucflag	chr10	43287817	43348949	HET
T2T10	Nucflag	chr10	43381650	43399534	HET
T2T10	Nucflag	chr10	43485748	43488521	HET
T2T10	Nucflag	chr10	43514453	43538467	HET
T2T10	Nucflag	chr10	43661987	43674309	HET
T2T10	Nucflag	chr10	44007166	44008933	HET
T2T10	Nucflag	chr10	44000075	44007166	COLLAPSE_OTHER
T2T10	Nucflag	chr10	44000074	44038945	HET
T2T10	Nucflag	chr10	44050497	44113065	HET
T2T10	Nucflag	chr10	44447961	44495626	HET
T2T10	Nucflag	chr10	44517407	44544989	HET
T2T10	Nucflag	chr10	44691914	44736296	HET
T2T10	Nucflag	chr10	44775788	44788948	HET
T2T10	Nucflag	chr10	44792541	44806467	HET
T2T10	Nucflag	chr10	44818617	44849387	HET
T2T10	Nucflag	chr10	45047224	45058831	HET
T2T10	Nucflag	chr10	45056185	45093013	COLLAPSE_OTHER
T2T10	Nucflag	chr10	45322366	45377484	HET
T2T10	Nucflag	chr10	45428522	45435042	HET
T2T10	Nucflag	chr10	45479976	45495165	HET
T2T10	Nucflag	chr10	45741071	45776087	HET
T2T10	Nucflag	chr10	45927926	45987726	HET
T2T10	Nucflag	chr10	46008318	46015850	HET
T2T10	Nucflag	chr10	46015848	46025197	COLLAPSE_OTHER
